facility_group,risk_clean,code_era,violation_number,violation_title,n_failed_inspections
Convenience / Gas Station,Risk 3 (Low),2018_code,60,PREVIOUS CORE VIOLATION CORRECTED,4
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,38,"INSECTS, RODENTS, & ANIMALS NOT PRESENT",4
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,4
Grocery Store,Risk 1 (High),pre_2018_code,25,"TOXIC ITEMS PROPERLY STORED, LABELED AND USED",4
Special Event / Venue,Risk 1 (High),pre_2018_code,26,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED",4
School,Risk 2 (Medium),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,4
Institutional Dining,Risk 1 (High),pre_2018_code,18,"NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS",4
School,Risk 3 (Low),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,4
Restaurant,Risk 3 (Low),pre_2018_code,70,NO SMOKING REGULATIONS,4
Catering / Banquet,Risk 1 (High),2018_code,40,PERSONAL CLEANLINESS,4
School,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,4
Bar / Tavern / Liquor,Risk 3 (Low),pre_2018_code,30,"FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED",4
Convenience / Gas Station,Risk 2 (Medium),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",4
Unknown,Risk 1 (High),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",4
Special Event / Venue,Risk 2 (Medium),pre_2018_code,24,"DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED",4
Unknown,Risk 1 (High),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,4
Mobile Food,Risk 3 (Low),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,4
Catering / Banquet,Risk 1 (High),pre_2018_code,39,LINEN: CLEAN AND SOILED PROPERLY STORED,4
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,18,"NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS",4
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,34,"FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED",4
Unknown,Risk 3 (Low),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",4
Catering / Banquet,Risk 2 (Medium),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,4
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,33,PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL,4
School,Risk 3 (Low),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,4
Childcare / Daycare,Risk 1 (High),2018_code,43,IN-USE UTENSILS: PROPERLY STORED,4
School,Risk 1 (High),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",4
Bakery,Risk 2 (Medium),2018_code,45,SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED,4
Mobile Food,Risk 2 (Medium),2018_code,28,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, & USED",4
Social Service / Shelter,Risk 1 (High),pre_2018_code,36,"LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED",4
Catering / Banquet,Risk 1 (High),pre_2018_code,9,"WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE",4
Special Event / Venue,Risk 3 (Low),pre_2018_code,37,TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS,4
Convenience / Gas Station,Risk 3 (Low),2018_code,61,SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC,4
Mobile Food,Risk 2 (Medium),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",4
Restaurant,Risk 1 (High),2018_code,17,"PROPER DISPOSITION OF RETURNED, PREVIOUSLY SERVED, RECONDITIONED & UNSAFE FOOD",4
Bakery,Risk 1 (High),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",4
Other,Risk 2 (Medium),2018_code,10,ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE,4
Convenience / Gas Station,Risk 3 (Low),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,4
Bakery,Risk 1 (High),pre_2018_code,39,LINEN: CLEAN AND SOILED PROPERLY STORED,4
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,34,"FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED",4
Restaurant,Risk 3 (Low),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",4
Grocery Store,Risk 1 (High),pre_2018_code,27,"TOILET ROOMS ENCLOSED CLEAN, PROVIDED WITH HAND CLEANSER, SANITARY HAND DRYING DEVICES AND PROPER WASTE RECEPTACLES",4
Bar / Tavern / Liquor,Risk 2 (Medium),2018_code,53,"TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED",4
Catering / Banquet,Risk 1 (High),2018_code,43,IN-USE UTENSILS: PROPERLY STORED,4
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",4
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,9,"WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE",4
Social Service / Shelter,Risk 1 (High),pre_2018_code,13,"NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS",4
Special Event / Venue,Risk 3 (Low),2018_code,54,GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED,4
Mobile Food,Risk 3 (Low),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",4
Other,Risk 2 (Medium),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,4
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,16,"FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION",4
Childcare / Daycare,Risk 1 (High),2018_code,12,FOOD RECEIVED AT PROPER TEMPERATURE,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,37,TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,3
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",3
Special Event / Venue,Risk 3 (Low),pre_2018_code,36,"LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED",3
Institutional Dining,Risk 1 (High),pre_2018_code,38,VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED,3
Bakery,Risk 2 (Medium),2018_code,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",3
Restaurant,Risk 1 (High),2018_code,4,PROPER USE OF RESTRICTION AND EXCLUSION,3
Bakery,Risk 1 (High),2018_code,24,TIME AS A PUBLIC HEALTH CONTROL; PROCEDURES & RECORDS,3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,3
Grocery Store,Risk 3 (Low),pre_2018_code,39,LINEN: CLEAN AND SOILED PROPERLY STORED,3
Catering / Banquet,Risk 3 (Low),pre_2018_code,38,VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED,3
Other,Risk 3 (Low),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,10,ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE,3
Catering / Banquet,Risk 3 (Low),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",3
Special Event / Venue,Risk 1 (High),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,3
Convenience / Gas Station,Risk 2 (Medium),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",3
Convenience / Gas Station,Risk 2 (Medium),2018_code,37,FOOD PROPERLY LABELED; ORIGINAL CONTAINER,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,38,VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED,3
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,29,PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090,3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,61,SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC,3
Other,Risk 1 (High),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",3
School,Risk 1 (High),2018_code,9,NO BARE HAND CONTACT WITH RTE FOOD OR A PRE-APPROVED ALTERNATIVE PROCEDURE PROPERLY ALLOWED,3
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,52,SEWAGE & WASTE WATER PROPERLY DISPOSED,3
Long Term Care / Health,Risk 1 (High),2018_code,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",3
Special Event / Venue,Risk 1 (High),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,3
Bar / Tavern / Liquor,Risk 2 (Medium),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",3
Mobile Food,Risk 3 (Low),pre_2018_code,24,"DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED",3
Restaurant,Risk 3 (Low),2018_code,58,ALLERGEN TRAINING AS REQUIRED,3
Social Service / Shelter,Risk 1 (High),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,3
Mobile Food,Risk 2 (Medium),2018_code,31,WATER & ICE FROM APPROVED SOURCE,3
Mobile Food,Risk 1 (High),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",3
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,3
Catering / Banquet,Risk 1 (High),2018_code,33,PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL,3
Convenience / Gas Station,Risk 2 (Medium),2018_code,52,SEWAGE & WASTE WATER PROPERLY DISPOSED,3
School,Risk 1 (High),pre_2018_code,70,NO SMOKING REGULATIONS,3
Grocery Store,Risk 2 (Medium),pre_2018_code,17,POTENTIALLY HAZARDOUS FOOD PROPERLY THAWED,3
Convenience / Gas Station,Risk 3 (Low),pre_2018_code,9,"WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE",3
Restaurant,Risk 1 (High),2018_code,42,WASHING FRUITS & VEGETABLES,3
Long Term Care / Health,Risk 1 (High),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",3
Unknown,Risk 3 (Low),pre_2018_code,41,"PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING EQUIPMENT PROPERLY STORED",3
Long Term Care / Health,Risk 1 (High),2018_code,15,FOOD SEPARATED AND PROTECTED,3
Mobile Food,Risk 3 (Low),pre_2018_code,31,CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES,3
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",3
Social Service / Shelter,Risk 1 (High),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",3
Wholesale / Warehouse / Commissary,Risk 3 (Low),pre_2018_code,30,"FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED",3
Restaurant,Risk 3 (Low),2018_code,25,CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD,3
Bar / Tavern / Liquor,Risk 2 (Medium),2018_code,54,GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED,3
Special Event / Venue,Risk 1 (High),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",3
Restaurant,Risk 1 (High),2018_code,12,FOOD RECEIVED AT PROPER TEMPERATURE,3
Unknown,Risk 1 (High),2018_code,60,PREVIOUS CORE VIOLATION CORRECTED,3
Mobile Food,Risk 1 (High),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,3
Restaurant,Risk 1 (High),2018_code,31,WATER & ICE FROM APPROVED SOURCE,3
Long Term Care / Health,Risk 1 (High),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",3
Mobile Food,Risk 2 (Medium),pre_2018_code,20,"INSIDE CONTAINERS OR RECEPTACLES: ADEQUATE NUMBER, PROPERLY COVERED AND INSECT/RODENT PROOF",3
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,62,COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE,3
Other,Risk 2 (Medium),2018_code,41,WIPING CLOTHS: PROPERLY USED & STORED,3
Social Service / Shelter,Risk 1 (High),2018_code,49,NON-FOOD/FOOD CONTACT SURFACES CLEAN,3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,3,"MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING",3
Other,Risk 3 (Low),pre_2018_code,35,"WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS",3
Unknown,Risk 3 (Low),pre_2018_code,38,VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED,3
Catering / Banquet,Risk 3 (Low),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,3
Other,Risk 3 (Low),pre_2018_code,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",3
Mobile Food,Risk 3 (Low),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",3
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,23,PROPER DATE MARKING AND DISPOSITION,3
Unknown,Risk 3 (Low),2018_code,38,"INSECTS, RODENTS, & ANIMALS NOT PRESENT",3
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",3
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,45,SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED,3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,3
Bakery,Risk 1 (High),pre_2018_code,26,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED",3
Mobile Food,Risk 1 (High),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",3
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",3
Restaurant,Risk 3 (Low),2018_code,45,SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,3
Catering / Banquet,Risk 3 (Low),pre_2018_code,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",3
Grocery Store,Risk 1 (High),pre_2018_code,44,ONLY AUTHORIZED PERSONNEL IN THE FOOD-PREP AREA,3
Convenience / Gas Station,Risk 3 (Low),2018_code,59,PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED,3
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",3
School,Risk 3 (Low),pre_2018_code,29,PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090,3
Catering / Banquet,Risk 3 (Low),2018_code,44,"UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED",3
Catering / Banquet,Risk 3 (Low),2018_code,53,"TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED",3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,3
Childcare / Daycare,Risk 1 (High),pre_2018_code,20,"INSIDE CONTAINERS OR RECEPTACLES: ADEQUATE NUMBER, PROPERLY COVERED AND INSECT/RODENT PROOF",3
School,Risk 2 (Medium),pre_2018_code,31,CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES,3
Other,Risk 2 (Medium),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,3
Mobile Food,Risk 2 (Medium),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,3
Bakery,Risk 1 (High),2018_code,15,FOOD SEPARATED AND PROTECTED,3
Bakery,Risk 2 (Medium),pre_2018_code,44,ONLY AUTHORIZED PERSONNEL IN THE FOOD-PREP AREA,3
Special Event / Venue,Risk 2 (Medium),pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",3
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,61,SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC,3
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,3
Social Service / Shelter,Risk 1 (High),pre_2018_code,31,CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES,3
Bar / Tavern / Liquor,Risk 3 (Low),pre_2018_code,14,"PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090",3
Bar / Tavern / Liquor,Risk 1 (High),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,41,"PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING EQUIPMENT PROPERLY STORED",3
Unknown,Risk 1 (High),2018_code,33,PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL,3
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,35,"WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS",3
Social Service / Shelter,Risk 2 (Medium),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,3
Special Event / Venue,Risk 1 (High),2018_code,21,PROPER HOT HOLDING TEMPERATURES,3
Special Event / Venue,Risk 2 (Medium),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,3
Catering / Banquet,Risk 1 (High),2018_code,29,COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP,3
Restaurant,Risk 3 (Low),2018_code,40,PERSONAL CLEANLINESS,3
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,9,"WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE",3
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,28,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, & USED",3
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",3
Grocery Store,Risk 1 (High),2018_code,20,PROPER COOLING TIME AND TEMPERATURE,3
Unknown,Risk 2 (Medium),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",3
School,Risk 3 (Low),2018_code,53,"TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED",3
Other,Risk 2 (Medium),2018_code,53,"TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED",3
School,Risk 1 (High),2018_code,19,PROPER REHEATING PROCEDURES FOR HOT HOLDING,3
School,Risk 3 (Low),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,32,"FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED",3
Restaurant,Risk 1 (High),pre_2018_code,23,"DISHES AND UTENSILS FLUSHED, SCRAPED, SOAKED",3
Social Service / Shelter,Risk 1 (High),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",3
Grocery Store,Risk 2 (Medium),2018_code,29,COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP,3
Convenience / Gas Station,Risk 2 (Medium),2018_code,51,PLUMBING INSTALLED; PROPER BACKFLOW DEVICES,3
Convenience / Gas Station,Risk 3 (Low),2018_code,22,PROPER COLD HOLDING TEMPERATURES,3
Childcare / Daycare,Risk 2 (Medium),pre_2018_code,18,"NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS",3
School,Risk 1 (High),2018_code,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",3
Mobile Food,Risk 2 (Medium),2018_code,23,PROPER DATE MARKING AND DISPOSITION,3
Unknown,Risk 3 (Low),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",3
Special Event / Venue,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,3
Mobile Food,Risk 1 (High),2018_code,25,CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD,3
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",3
Mobile Food,Risk 3 (Low),pre_2018_code,37,TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS,3
Unknown,Risk 1 (High),2018_code,22,PROPER COLD HOLDING TEMPERATURES,3
Restaurant,Risk 2 (Medium),2018_code,27,FOOD ADDITIVES: APPROVED AND PROPERLY USED,3
Wholesale / Warehouse / Commissary,Risk 3 (Low),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",3
Mobile Food,Risk 3 (Low),2018_code,11,FOOD OBTAINED FROM APPROVED SOURCE,3
Restaurant,Risk 3 (Low),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",3
Special Event / Venue,Risk 2 (Medium),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,3
Special Event / Venue,Risk 2 (Medium),pre_2018_code,36,"LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED",3
Grocery Store,Risk 1 (High),pre_2018_code,20,"INSIDE CONTAINERS OR RECEPTACLES: ADEQUATE NUMBER, PROPERLY COVERED AND INSECT/RODENT PROOF",3
Social Service / Shelter,Risk 1 (High),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",3
Other,Risk 3 (Low),pre_2018_code,34,"FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED",3
Unknown,Risk 2 (Medium),2018_code,59,PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED,3
Wholesale / Warehouse / Commissary,Risk 3 (Low),pre_2018_code,13,"NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS",3
Grocery Store,Risk 3 (Low),pre_2018_code,6,"HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS.",3
